name: 022/profile/04.jpg, resolution: 190x215, color: RGB, face detected: True, distances: [0.21, 0.05, 0.05, 0.08, 0.11, 0.1, 0.09, 0.18, 0.07, 0.07, 0.18, 0.04, 0.07, 0.24, 0.07], mean: 0.10733333333333334
name: 023/profile/01.jpg, resolution: 358x317, color: RGB, face detected: Multiple, distances: [0.19, 0.16, 0.05, 0.01, 0.1, 0.02, 0.02, 0.15, 0.05, 0.02, 0.12, 0.08, 0.05, 0.17, 0.03], mean: 0.08133333333333333
name: 023/profile/02.jpg, resolution: 91x84, color: RGB, face detected: True, distances: [0.05, 0.1, 0.09, 0.0, 0.21, 0.02, 0.04, 0.35, 0.16, 0.05, 0.3, 0.06, 0.05, 0.24, 0.05], mean: 0.11800000000000001
name: 023/profile/03.jpg, resolution: 294x308, color: RGB, face detected: True, distances: [0.11, 0.09, 0.13, 0.01, 0.04, 0.03, 0.02, 0.06, 0.04, 0.01, 0.07, 0.08, 0.07, 0.08, 0.0], mean: 0.056
name: 023/profile/04.jpg, resolution: 242x253, color: RGB, face detected: True, distances: [0.05, 0.12, 0.07, 0.08, 0.08, 0.03, 0.05, 0.11, 0.07, 0.05, 0.14, 0.06, 0.02, 0.08, 0.02], mean: 0.06866666666666667
name: 024/profile/01.jpg, resolution: 148x157, color: RGB, face detected: True, distances: [0.09, 0.08, 0.05, 0.04, 0.14, 0.02, 0.05, 0.21, 0.1, 0.02, 0.22, 0.02, 0.01, 0.19, 0.02], mean: 0.084
name: 024/profile/02.jpg, resolution: 246x245, color: RGB, face detected: True, distances: [0.15, 0.07, 0.05, 0.04, 0.11, 0.01, 0.02, 0.12, 0.06, 0.01, 0.13, 0.03, 0.0, 0.2, 0.04], mean: 0.06933333333333333
name: 024/profile/03.jpg, resolution: 234x233, color: RGB, face detected: True, distances: [0.13, 0.07, 0.05, 0.04, 0.12, 0.0, 0.03, 0.16, 0.08, 0.02, 0.13, 0.02, 0.01, 0.2, 0.04], mean: 0.07333333333333333
name: 024/profile/04.jpg, resolution: 170x177, color: RGB, face detected: True, distances: [0.06, 0.13, 0.06, 0.03, 0.13, 0.04, 0.06, 0.14, 0.08, 0.03, 0.16, 0.01, 0.02, 0.21, 0.01], mean: 0.078
name: 025/profile/01.jpg, resolution: 138x158, color: RGB, face detected: True, distances: [0.03, 0.15, 0.03, 0.02, 0.27, 0.05, 0.09, 0.39, 0.17, 0.06, 0.34, 0.04, 0.1, 0.25, 0.07], mean: 0.13733333333333334
name: 025/profile/02.jpg, resolution: 200x226, color: RGB, face detected: True, distances: [0.06, 0.28, 0.04, 0.05, 0.22, 0.04, 0.06, 0.41, 0.18, 0.06, 0.34, 0.04, 0.05, 0.26, 0.06], mean: 0.14333333333333334
name: 025/profile/03.jpg, resolution: 117x170, color: RGB, face detected: True, distances: [0.2, 0.16, 0.05, 0.05, 0.24, 0.06, 0.08, 0.36, 0.14, 0.03, 0.32, 0.04, 0.03, 0.22, 0.08], mean: 0.13733333333333334
name: 025/profile/04.jpg, resolution: 277x338, color: RGB, face detected: True, distances: [0.01, 0.13, 0.01, 0.06, 0.07, 0.05, 0.04, 0.1, 0.07, 0.05, 0.17, 0.02, 0.05, 0.07, 0.08], mean: 0.06533333333333334
name: 026/profile/01.jpg, resolution: 157x153, color: RGB, face detected: True, distances: [0.06, 0.14, 0.06, 0.07, 0.16, 0.04, 0.05, 0.26, 0.13, 0.01, 0.24, 0.03, 0.02, 0.25, 0.05], mean: 0.10466666666666667
name: 026/profile/02.jpg, resolution: 235x241, color: RGB, face detected: True, distances: [0.12, 0.08, 0.01, 0.02, 0.21, 0.01, 0.05, 0.34, 0.13, 0.03, 0.29, 0.04, 0.01, 0.25, 0.06], mean: 0.11
name: 026/profile/03.jpg, resolution: 385x374, color: RGB, face detected: True, distances: [0.08, 0.11, 0.03, 0.04, 0.21, 0.04, 0.06, 0.32, 0.16, 0.05, 0.29, 0.01, 0.03, 0.28, 0.04], mean: 0.11666666666666667
name: 026/profile/04.jpg, resolution: 294x315, color: RGB, face detected: True, distances: [0.13, 0.09, 0.05, 0.04, 0.11, 0.03, 0.04, 0.11, 0.06, 0.03, 0.15, 0.04, 0.0, 0.19, 0.02], mean: 0.07266666666666667
name: 027/profile/01.jpg, resolution: 222x337, color: RGB, face detected: True, distances: [0.31, 0.13, 0.04, 0.04, 0.18, 0.07, 0.09, 0.32, 0.17, 0.05, 0.3, 0.06, 0.05, 0.26, 0.07], mean: 0.14266666666666666
