name: 305/profile/04.jpg, resolution: 267x267, color: RGB, face detected: True, distances: [0.49, 0.45, 0.59, 0.66, 1.0, 0.65, 0.53, 0.57, 0.69, 0.75, 0.34, 0.39, 0.31], mean: 0.5707692307692308
name: 283/profile/01.jpg, resolution: 116x112, color: RGB, face detected: True, distances: [0.39, 0.36, 0.6, 0.69, 1.2, 0.64, 0.59, 0.59, 0.96, 0.7, 0.33, 0.52, 0.37], mean: 0.6107692307692308
name: 283/profile/02.jpg, resolution: 157x180, color: RGB, face detected: True, distances: [0.64, 0.49, 0.87, 0.52, 1.07, 0.47, 0.39, 0.35, 0.8, 0.57, 0.22, 0.38, 0.28], mean: 0.5423076923076923
name: 283/profile/03.jpg, resolution: 153x169, color: RGB, face detected: True, distances: [0.53, 0.72, 1.44, 0.55, 0.43, 0.88, 0.53, 0.75, 0.24, 1.13, 0.95, 0.45, 0.73], mean: 0.7176923076923077
name: 283/profile/04.jpg, resolution: 84x86, color: RGB, face detected: True, distances: [0.87, 0.97, 1.53, 0.43, 0.42, 0.85, 0.51, 0.76, 0.25, 1.04, 0.99, 0.55, 0.82], mean: 0.7684615384615385
name: 009/profile/01.jpg, resolution: 515x580, color: RGB, face detected: True, distances: [0.45, 0.49, 0.57, 0.61, 0.75, 0.58, 0.44, 0.45, 0.44, 0.5, 0.13, 0.1, 0.16], mean: 0.43615384615384617
name: 009/profile/02.jpg, resolution: 518x557, color: RGB, face detected: True, distances: [0.56, 0.47, 0.61, 0.73, 0.96, 0.55, 0.53, 0.45, 0.61, 0.53, 0.15, 0.16, 0.23], mean: 0.5030769230769232
name: 009/profile/03.jpg, resolution: 222x295, color: RGB, face detected: True, distances: [1.07, 0.93, 1.09, 0.3, 0.61, 0.29, 0.15, 0.11, 0.33, 0.06, 0.3, 0.27, 0.47], mean: 0.45999999999999996
name: 009/profile/04.jpg, resolution: 267x306, color: RGB, face detected: True, distances: [1.05, 1.23, 1.04, 0.24, 0.43, 0.34, 0.12, 0.24, 0.23, 0.25, 0.56, 0.6, 0.66], mean: 0.5376923076923078
name: 393/profile/01.jpg, resolution: 231x238, color: RGB, face detected: True, distances: [0.84, 1.51, 2.04, 1.34, 1.12, 1.55, 1.32, 1.47, 1.06, 2.04, 1.85, 1.44, 1.76], mean: 1.4876923076923083
name: 393/profile/02.jpg, resolution: 177x204, color: RGB, face detected: True, distances: [0.61, 0.93, 1.61, 1.11, 0.93, 1.23, 0.98, 1.14, 0.78, 1.63, 1.37, 0.88, 1.31], mean: 1.1161538461538463
name: 393/profile/03.jpg, resolution: 181x215, color: RGB, face detected: True, distances: [0.74, 1.1, 2.04, 1.44, 1.2, 1.59, 1.31, 1.44, 1.0, 1.84, 1.61, 1.06, 1.47], mean: 1.3723076923076922
name: 393/profile/04.jpg, resolution: 282x289, color: RGB, face detected: True, distances: [0.49, 0.35, 0.61, 0.68, 0.86, 0.64, 0.56, 0.55, 0.66, 0.86, 0.38, 0.38, 0.23], mean: 0.5576923076923077
name: 020/profile/01.jpg, resolution: 248x291, color: RGB, face detected: True, distances: [0.46, 0.56, 1.24, 0.53, 0.5, 0.85, 0.57, 0.75, 0.31, 1.09, 0.9, 0.41, 0.82], mean: 0.6915384615384615
name: 020/profile/02.jpg, resolution: 186x248, color: RGB, face detected: True, distances: [0.58, 0.75, 1.23, 0.18, 0.36, 0.63, 0.32, 0.51, 0.08, 1.04, 0.93, 0.41, 0.83], mean: 0.6038461538461538
name: 020/profile/03.jpg, resolution: 296x311, color: RGB, face detected: True, distances: [0.38, 0.53, 0.54, 0.6, 0.76, 0.57, 0.4, 0.42, 0.41, 0.32, 0.08, 0.17, 0.22], mean: 0.4153846153846154
name: 020/profile/04.jpg, resolution: 253x287, color: RGB, face detected: True, distances: [0.43, 0.4, 0.66, 0.62, 0.86, 0.54, 0.43, 0.37, 0.54, 0.51, 0.17, 0.18, 0.14], mean: 0.44999999999999996
name: 381/profile/01.jpg, resolution: 251x287, color: RGB, face detected: True, distances: [0.67, 1.33, 1.78, 1.12, 0.88, 1.32, 1.17, 1.32, 0.91, 1.79, 1.56, 1.19, 1.43], mean: 1.2669230769230768
name: 381/profile/02.jpg, resolution: 247x262, color: RGB, face detected: True, distances: [1.11, 1.97, 2.23, 1.59, 1.39, 1.73, 1.62, 1.76, 1.47, 2.34, 2.18, 1.85, 2.27], mean: 1.8084615384615386
name: 381/profile/03.jpg, resolution: 339x354, color: RGB, face detected: True, distances: [0.9, 1.7, 2.13, 1.4, 1.24, 1.53, 1.44, 1.61, 1.28, 2.17, 1.92, 1.58, 1.79], mean: 1.5915384615384613
name: 381/profile/04.jpg, resolution: 334x315, color: RGB, face detected: True, distances: [0.32, 0.24, 0.85, 0.59, 1.01, 0.65, 0.51, 0.58, 0.76, 0.94, 0.55, 0.7, 0.44], mean: 0.6261538461538461
name: 145/profile/01.jpg, resolution: 315x296, color: RGB, face detected: True, distances: [0.42, 0.66, 1.13, 0.47, 0.51, 0.72, 0.47, 0.66, 0.37, 1.11, 0.9, 0.51, 0.87], mean: 0.6769230769230768
name: 145/profile/02.jpg, resolution: 253x282, color: RGB, face detected: True, distances: [0.5, 0.43, 0.76, 0.59, 1.06, 0.55, 0.49, 0.43, 0.79, 0.55, 0.2, 0.35, 0.35], mean: 0.5423076923076923
name: 145/profile/03.jpg, resolution: 280x298, color: RGB, face detected: True, distances: [0.55, 0.4, 0.76, 0.63, 1.07, 0.57, 0.53, 0.49, 0.84, 0.65, 0.25, 0.38, 0.27], mean: 0.5684615384615385
name: 145/profile/04.jpg, resolution: 258x269, color: RGB, face detected: True, distances: [0.46, 0.71, 1.26, 0.47, 0.45, 0.79, 0.46, 0.68, 0.27, 1.09, 0.93, 0.5, 0.81], mean: 0.683076923076923
name: 147/profile/01.jpg, resolution: 248x283, color: RGB, face detected: True, distances: [0.94, 1.48, 1.22, 0.32, 0.63, 0.54, 0.37, 0.56, 0.3, 1.17, 1.03, 0.64, 1.18], mean: 0.7984615384615386
name: 147/profile/02.jpg, resolution: 106x139, color: RGB, face detected: True, distances: [0.44, 0.91, 1.25, 0.45, 0.44, 0.75, 0.46, 0.68, 0.31, 1.3, 1.13, 0.79, 1.12], mean: 0.7715384615384616
name: 147/profile/03.jpg, resolution: 154x177, color: RGB, face detected: True, distances: [0.41, 0.81, 1.38, 0.45, 0.42, 0.76, 0.45, 0.65, 0.28, 1.15, 0.91, 0.53, 0.82], mean: 0.6938461538461538
name: 147/profile/04.jpg, resolution: 636x747, color: RGB, face detected: True, distances: [0.64, 0.33, 0.98, 0.44, 0.85, 0.43, 0.33, 0.32, 0.54, 0.57, 0.22, 0.35, 0.2], mean: 0.47692307692307695
name: 074/profile/01.jpg, resolution: 467x503, color: RGB, face detected: True, distances: [0.74, 1.3, 1.89, 1.11, 0.9, 1.32, 1.14, 1.28, 0.86, 1.77, 1.55, 1.15, 1.57], mean: 1.2753846153846153
name: 074/profile/02.jpg, resolution: 209x230, color: RGB, face detected: True, distances: [0.53, 0.48, 0.67, 0.55, 0.87, 0.53, 0.42, 0.4, 0.63, 0.57, 0.2, 0.23, 0.28], mean: 0.4892307692307694
name: 074/profile/03.jpg, resolution: 278x285, color: RGB, face detected: True, distances: [0.29, 0.34, 0.45, 0.76, 0.93, 0.76, 0.65, 0.64, 0.71, 0.84, 0.45, 0.41, 0.34], mean: 0.5823076923076923
name: 074/profile/04.jpg, resolution: 383x423, color: RGB, face detected: True, distances: [0.59, 0.38, 0.65, 0.55, 0.79, 0.6, 0.46, 0.51, 0.55, 0.73, 0.3, 0.3, 0.21], mean: 0.5092307692307693
name: 366/profile/01.jpg, resolution: 155x188, color: RGB, face detected: True, distances: [0.85, 1.41, 2.19, 1.73, 1.48, 1.8, 1.64, 1.74, 1.39, 2.25, 1.96, 1.47, 1.8], mean: 1.6700000000000004
name: 366/profile/02.jpg, resolution: 53x66, color: RGB, face detected: True, distances: [1.37, 1.39, 1.4, 0.25, 0.47, 0.53, 0.36, 0.4, 0.38, 0.39, 0.78, 0.74, 0.92], mean: 0.7215384615384616
name: 366/profile/03.jpg, resolution: 169x158, color: RGB, face detected: True, distances: [0.43, 0.26, 0.66, 0.67, 0.99, 0.75, 0.58, 0.62, 0.75, 1.03, 0.59, 0.61, 0.51], mean: 0.6500000000000001
name: 366/profile/04.jpg, resolution: 218x221, color: RGB, face detected: True, distances: [0.43, 0.3, 0.87, 0.37, 0.8, 0.5, 0.34, 0.4, 0.59, 0.8, 0.4, 0.54, 0.36], mean: 0.5153846153846154
name: 390/profile/01.jpg, resolution: 301x288, color: RGB, face detected: True, distances: [1.1, 1.97, 2.11, 1.34, 1.16, 1.62, 1.38, 1.58, 1.2, 2.26, 2.09, 1.79, 2.14], mean: 1.6723076923076923
name: 390/profile/02.jpg, resolution: 169x201, color: RGB, face detected: True, distances: [1.82, 2.44, 2.94, 2.51, 2.35, 2.54, 2.45, 2.52, 2.34, 2.99, 2.82, 2.5, 2.71], mean: 2.5330769230769232
name: 390/profile/03.jpg, resolution: 344x431, color: RGB, face detected: True, distances: [0.87, 0.68, 0.99, 0.36, 0.81, 0.32, 0.2, 0.17, 0.52, 0.37, 0.08, 0.13, 0.31], mean: 0.44692307692307687
name: 390/profile/04.jpg, resolution: 349x371, color: RGB, face detected: True, distances: [0.89, 1.41, 1.98, 1.08, 0.75, 1.3, 1.12, 1.28, 0.79, 1.74, 1.59, 1.12, 1.49], mean: 1.272307692307692
name: 168/profile/01.jpg, resolution: 157x193, color: RGB, face detected: True, distances: [0.85, 1.27, 1.99, 1.3, 1.02, 1.52, 1.26, 1.39, 0.92, 1.77, 1.54, 1.07, 1.44], mean: 1.333846153846154
name: 168/profile/02.jpg, resolution: 202x219, color: RGB, face detected: True, distances: [0.35, 0.77, 1.67, 1.3, 1.1, 1.42, 1.17, 1.27, 0.9, 1.54, 1.24, 0.73, 0.97], mean: 1.1099999999999999
name: 168/profile/03.jpg, resolution: 219x257, color: RGB, face detected: True, distances: [0.62, 1.07, 1.85, 1.44, 1.33, 1.54, 1.38, 1.46, 1.17, 1.84, 1.56, 1.15, 1.46], mean: 1.3746153846153848
name: 168/profile/04.jpg, resolution: 229x249, color: RGB, face detected: True, distances: [0.48, 1.01, 1.71, 1.29, 1.13, 1.49, 1.18, 1.33, 0.95, 1.83, 1.51, 1.08, 1.36], mean: 1.2576923076923079
name: 160/profile/01.jpg, resolution: 131x155, color: RGB, face detected: True, distances: [0.35, 0.54, 1.35, 0.62, 0.56, 0.96, 0.66, 0.84, 0.4, 1.06, 0.86, 0.36, 0.56], mean: 0.7015384615384617
name: 160/profile/02.jpg, resolution: 133x155, color: RGB, face detected: True, distances: [0.51, 0.82, 1.36, 0.42, 0.4, 0.85, 0.5, 0.73, 0.22, 1.14, 0.96, 0.47, 0.86], mean: 0.7107692307692306
name: 160/profile/03.jpg, resolution: 76x89, color: RGB, face detected: True, distances: [0.5, 0.66, 1.16, 0.59, 0.56, 0.89, 0.53, 0.79, 0.33, 1.15, 0.9, 0.43, 0.77], mean: 0.7123076923076923
name: 160/profile/04.jpg, resolution: 136x138, color: RGB, face detected: True, distances: [0.38, 0.56, 1.11, 0.52, 0.59, 0.86, 0.56, 0.71, 0.4, 1.07, 0.84, 0.44, 0.74], mean: 0.6753846153846155
name: 226/profile/01.jpg, resolution: 130x128, color: RGB, face detected: True, distances: [0.64, 1.01, 1.74, 0.95, 0.74, 1.21, 0.95, 1.11, 0.65, 1.57, 1.4, 0.97, 1.29], mean: 1.0946153846153845
name: 226/profile/02.jpg, resolution: 190x200, color: RGB, face detected: True, distances: [0.66, 0.44, 0.78, 0.47, 0.79, 0.51, 0.36, 0.39, 0.53, 0.63, 0.25, 0.25, 0.23], mean: 0.4838461538461539
name: 226/profile/03.jpg, resolution: 330x304, color: RGB, face detected: True, distances: [0.92, 1.69, 1.99, 1.23, 1.07, 1.48, 1.26, 1.43, 1.05, 2.03, 1.88, 1.51, 1.84], mean: 1.490769230769231
name: 226/profile/04.jpg, resolution: 333x364, color: RGB, face detected: True, distances: [0.71, 0.47, 0.86, 0.5, 0.92, 0.46, 0.35, 0.35, 0.66, 0.51, 0.13, 0.28, 0.19], mean: 0.49153846153846154
name: 148/profile/01.jpg, resolution: 250x274, color: RGB, face detected: True, distances: [0.5, 0.73, 1.13, 0.49, 0.51, 0.74, 0.46, 0.64, 0.35, 1.19, 0.93, 0.59, 0.92], mean: 0.706153846153846
name: 148/profile/02.jpg, resolution: 225x323, color: RGB, face detected: True, distances: [1.02, 0.91, 0.96, 0.74, 0.93, 0.82, 0.6, 0.68, 0.54, 0.99, 0.59, 0.18, 0.45], mean: 0.7238461538461537
name: 148/profile/03.jpg, resolution: 293x315, color: RGB, face detected: True, distances: [0.56, 0.4, 0.75, 0.59, 1.0, 0.56, 0.48, 0.46, 0.69, 0.59, 0.2, 0.32, 0.25], mean: 0.5269230769230769
name: 148/profile/04.jpg, resolution: 250x262, color: RGB, face detected: True, distances: [0.55, 0.85, 1.27, 0.32, 0.44, 0.69, 0.38, 0.61, 0.27, 1.07, 0.95, 0.55, 0.94], mean: 0.6838461538461538
name: 149/profile/01.jpg, resolution: 351x294, color: RGB, face detected: True, distances: [0.4, 0.39, 0.58, 0.75, 1.15, 0.66, 0.62, 0.62, 0.86, 0.71, 0.29, 0.39, 0.27], mean: 0.5915384615384615
name: 149/profile/02.jpg, resolution: 259x285, color: RGB, face detected: True, distances: [0.51, 0.47, 0.63, 0.62, 1.0, 0.55, 0.51, 0.48, 0.77, 0.6, 0.26, 0.34, 0.15], mean: 0.5299999999999999
name: 149/profile/03.jpg, resolution: 263x275, color: RGB, face detected: True, distances: [0.45, 0.88, 1.12, 0.32, 0.42, 0.67, 0.42, 0.57, 0.32, 1.16, 0.99, 0.67, 1.04], mean: 0.6946153846153847
name: 149/profile/04.jpg, resolution: 220x272, color: RGB, face detected: True, distances: [0.48, 0.48, 0.59, 0.58, 0.68, 0.52, 0.45, 0.44, 0.42, 0.47, 0.15, 0.13, 0.15], mean: 0.4261538461538462
name: 343/profile/01.jpg, resolution: 244x276, color: RGB, face detected: True, distances: [0.73, 0.48, 0.93, 0.42, 0.89, 0.49, 0.32, 0.36, 0.63, 0.62, 0.21, 0.33, 0.17], mean: 0.5061538461538462
name: 343/profile/02.jpg, resolution: 208x258, color: RGB, face detected: True, distances: [0.75, 0.68, 0.86, 0.47, 0.85, 0.37, 0.33, 0.28, 0.61, 0.38, 0.08, 0.19, 0.31], mean: 0.47384615384615386
name: 343/profile/03.jpg, resolution: 255x245, color: RGB, face detected: True, distances: [0.75, 1.43, 1.87, 1.13, 0.91, 1.34, 1.11, 1.27, 0.84, 1.82, 1.64, 1.27, 1.64], mean: 1.3092307692307692
name: 343/profile/04.jpg, resolution: 395x414, color: RGB, face detected: True, distances: [0.35, 0.53, 0.46, 0.74, 0.9, 0.61, 0.58, 0.49, 0.58, 0.55, 0.16, 0.16, 0.21], mean: 0.48615384615384616
name: 030/profile/01.jpg, resolution: 250x282, color: RGB, face detected: True, distances: [0.56, 0.44, 0.76, 0.52, 0.85, 0.54, 0.41, 0.41, 0.56, 0.58, 0.23, 0.27, 0.22], mean: 0.4884615384615385
name: 030/profile/02.jpg, resolution: 266x284, color: RGB, face detected: True, distances: [0.47, 0.64, 1.21, 0.56, 0.5, 0.8, 0.52, 0.66, 0.3, 1.12, 0.93, 0.49, 0.85], mean: 0.6961538461538461
name: 030/profile/03.jpg, resolution: 233x255, color: RGB, face detected: True, distances: [0.49, 0.72, 1.15, 0.3, 0.4, 0.67, 0.36, 0.54, 0.23, 1.05, 0.88, 0.51, 0.83], mean: 0.6253846153846153
name: 030/profile/04.jpg, resolution: 254x261, color: RGB, face detected: True, distances: [0.57, 0.41, 0.71, 0.48, 0.82, 0.57, 0.4, 0.46, 0.59, 0.76, 0.34, 0.38, 0.31], mean: 0.523076923076923
name: 269/profile/01.jpg, resolution: 333x348, color: RGB, face detected: True, distances: [0.46, 0.51, 0.48, 0.89, 1.19, 0.58, 0.66, 0.49, 0.79, 0.45, 0.08, 0.1, 0.22], mean: 0.5307692307692308
name: 269/profile/02.jpg, resolution: 273x282, color: RGB, face detected: True, distances: [0.63, 0.86, 1.2, 0.26, 0.46, 0.61, 0.28, 0.53, 0.2, 0.99, 0.85, 0.42, 0.84], mean: 0.6253846153846154
name: 269/profile/03.jpg, resolution: 312x295, color: RGB, face detected: True, distances: [0.55, 0.3, 0.82, 0.62, 1.13, 0.6, 0.51, 0.54, 0.85, 0.8, 0.4, 0.58, 0.42], mean: 0.6246153846153846
name: 269/profile/04.jpg, resolution: 276x304, color: RGB, face detected: True, distances: [0.54, 0.69, 1.19, 0.41, 0.44, 0.67, 0.38, 0.61, 0.28, 1.05, 0.87, 0.46, 0.74], mean: 0.6407692307692308
name: 091/profile/01.jpg, resolution: 272x294, color: RGB, face detected: True, distances: [0.96, 1.64, 2.43, 1.96, 1.9, 2.04, 1.95, 2.01, 1.78, 2.47, 2.21, 1.76, 2.07], mean: 1.936923076923077
name: 091/profile/02.jpg, resolution: 99x98, color: RGB, face detected: True, distances: [1.01, 1.82, 2.01, 1.13, 0.94, 1.4, 1.26, 1.46, 1.04, 2.02, 1.88, 1.56, 2.01], mean: 1.503076923076923
name: 091/profile/03.jpg, resolution: 71x79, color: RGB, face detected: True, distances: [0.62, 0.35, 0.65, 0.67, 0.94, 0.61, 0.53, 0.53, 0.62, 0.71, 0.3, 0.32, 0.18], mean: 0.5407692307692308
name: 091/profile/04.jpg, resolution: 169x171, color: RGB, face detected: True, distances: [0.53, 0.39, 0.36, 0.76, 0.91, 0.73, 0.61, 0.62, 0.65, 0.72, 0.36, 0.27, 0.24], mean: 0.55
name: 070/profile/01.jpg, resolution: 275x317, color: RGB, face detected: True, distances: [0.97, 1.52, 1.98, 1.28, 1.0, 1.4, 1.29, 1.39, 0.99, 1.93, 1.71, 1.27, 1.71], mean: 1.4184615384615387
name: 070/profile/02.jpg, resolution: 118x128, color: RGB, face detected: True, distances: [0.67, 0.97, 0.82, 0.5, 0.77, 0.24, 0.28, 0.12, 0.44, 0.03, 0.3, 0.32, 0.39], mean: 0.45000000000000007
name: 070/profile/03.jpg, resolution: 140x143, color: RGB, face detected: True, distances: [0.42, 0.33, 0.72, 0.68, 1.02, 0.62, 0.56, 0.53, 0.8, 0.76, 0.44, 0.54, 0.39], mean: 0.6007692307692307
name: 070/profile/04.jpg, resolution: 296x352, color: RGB, face detected: True, distances: [1.02, 0.93, 1.07, 0.32, 0.72, 0.25, 0.18, 0.08, 0.49, 0.14, 0.28, 0.2, 0.45], mean: 0.4715384615384616
name: 095/profile/01.jpg, resolution: 861x1096, color: RGB, face detected: True, distances: [0.42, 0.55, 0.78, 0.43, 0.75, 0.43, 0.35, 0.36, 0.57, 0.58, 0.31, 0.4, 0.29], mean: 0.4784615384615385
name: 095/profile/02.jpg, resolution: 405x471, color: RGB, face detected: True, distances: [0.43, 0.65, 1.13, 0.49, 0.4, 0.78, 0.49, 0.73, 0.24, 1.12, 0.96, 0.5, 0.74], mean: 0.6661538461538462
name: 095/profile/03.jpg, resolution: 348x336, color: RGB, face detected: True, distances: [0.46, 0.31, 0.85, 0.57, 0.97, 0.55, 0.46, 0.45, 0.74, 0.71, 0.38, 0.55, 0.31], mean: 0.5623076923076923
name: 095/profile/04.jpg, resolution: 118x120, color: RGB, face detected: True, distances: [0.41, 0.73, 1.34, 0.55, 0.49, 0.83, 0.5, 0.73, 0.28, 1.12, 0.96, 0.52, 0.81], mean: 0.7130769230769232
name: 286/profile/01.jpg, resolution: 270x274, color: RGB, face detected: True, distances: [0.76, 1.49, 2.02, 1.43, 1.26, 1.62, 1.41, 1.55, 1.17, 2.1, 1.83, 1.44, 1.79], mean: 1.5284615384615385
name: 286/profile/02.jpg, resolution: 637x679, color: RGB, face detected: True, distances: [0.45, 0.39, 0.85, 0.47, 0.88, 0.48, 0.36, 0.39, 0.62, 0.57, 0.2, 0.31, 0.32], mean: 0.48384615384615387
name: 286/profile/03.jpg, resolution: 304x344, color: RGB, face detected: True, distances: [0.69, 1.41, 1.63, 0.67, 0.47, 0.92, 0.73, 0.92, 0.49, 1.56, 1.42, 1.09, 1.54], mean: 1.0415384615384615
name: 286/profile/04.jpg, resolution: 232x234, color: RGB, face detected: True, distances: [1.03, 1.92, 1.98, 1.15, 0.99, 1.38, 1.2, 1.37, 1.04, 2.03, 1.92, 1.64, 2.05], mean: 1.5153846153846153
name: 339/profile/01.jpg, resolution: 399x408, color: RGB, face detected: True, distances: [0.91, 0.96, 0.93, 0.39, 0.75, 0.3, 0.2, 0.07, 0.47, 0.05, 0.4, 0.35, 0.53], mean: 0.4853846153846154
name: 339/profile/02.jpg, resolution: 229x238, color: RGB, face detected: True, distances: [0.58, 0.37, 0.69, 0.69, 1.11, 0.6, 0.53, 0.52, 0.78, 0.81, 0.36, 0.44, 0.37], mean: 0.6038461538461539
name: 339/profile/03.jpg, resolution: 125x141, color: RGB, face detected: True, distances: [1.43, 1.86, 2.39, 1.59, 1.09, 1.74, 1.62, 1.71, 1.27, 2.12, 2.04, 1.53, 2.0], mean: 1.7223076923076923
name: 339/profile/04.jpg, resolution: 485x554, color: RGB, face detected: True, distances: [0.64, 1.14, 1.62, 0.91, 0.73, 1.1, 0.96, 1.07, 0.74, 1.61, 1.47, 1.09, 1.44], mean: 1.1169230769230767
name: 002/profile/01.jpg, resolution: 525x511, color: RGB, face detected: True, distances: [0.48, 0.31, 0.84, 0.5, 0.97, 0.57, 0.45, 0.48, 0.73, 0.79, 0.35, 0.46, 0.29], mean: 0.5553846153846154
name: 002/profile/02.jpg, resolution: 623x592, color: RGB, face detected: True, distances: [0.41, 0.43, 0.57, 0.59, 0.9, 0.61, 0.5, 0.52, 0.63, 0.7, 0.29, 0.28, 0.25], mean: 0.5138461538461538
name: 002/profile/03.jpg, resolution: 138x160, color: RGB, face detected: True, distances: [0.48, 0.64, 0.62, 0.7, 0.83, 0.44, 0.49, 0.33, 0.5, 0.28, 0.07, 0.14, 0.3], mean: 0.4476923076923077
name: 002/profile/04.jpg, resolution: 367x403, color: RGB, face detected: True, distances: [0.52, 0.36, 0.88, 0.44, 0.81, 0.51, 0.38, 0.39, 0.59, 0.65, 0.26, 0.36, 0.23], mean: 0.49076923076923085
name: 093/profile/01.jpg, resolution: 197x219, color: RGB, face detected: True, distances: [0.72, 1.4, 2.11, 1.51, 1.44, 1.61, 1.44, 1.57, 1.32, 2.12, 1.85, 1.46, 1.77], mean: 1.563076923076923
name: 093/profile/02.jpg, resolution: 194x193, color: RGB, face detected: True, distances: [0.96, 1.5, 1.56, 0.52, 0.3, 0.8, 0.65, 0.77, 0.33, 1.33, 1.31, 0.99, 1.38], mean: 0.9538461538461538
name: 093/profile/03.jpg, resolution: 619x715, color: RGB, face detected: True, distances: [0.59, 0.85, 0.76, 0.45, 0.5, 0.33, 0.27, 0.15, 0.24, 0.13, 0.22, 0.33, 0.41], mean: 0.40230769230769237
name: 093/profile/04.jpg, resolution: 177x188, color: RGB, face detected: True, distances: [1.24, 1.72, 2.02, 0.98, 0.61, 1.26, 1.07, 1.2, 0.73, 1.71, 1.68, 1.27, 1.72], mean: 1.3238461538461537
name: 092/profile/01.jpg, resolution: 202x220, color: RGB, face detected: True, distances: [0.45, 0.38, 0.87, 0.53, 0.87, 0.53, 0.44, 0.44, 0.65, 0.68, 0.34, 0.43, 0.2], mean: 0.523846153846154
name: 092/profile/02.jpg, resolution: 260x269, color: RGB, face detected: True, distances: [0.58, 0.34, 0.84, 0.54, 0.91, 0.59, 0.45, 0.46, 0.65, 0.66, 0.3, 0.38, 0.26], mean: 0.5353846153846153
name: 092/profile/03.jpg, resolution: 188x188, color: RGB, face detected: True, distances: [0.48, 0.86, 1.32, 0.41, 0.43, 0.69, 0.44, 0.64, 0.29, 1.06, 0.95, 0.59, 0.83], mean: 0.6915384615384617
name: 092/profile/04.jpg, resolution: 289x336, color: RGB, face detected: True, distances: [0.65, 0.87, 1.55, 0.56, 0.4, 0.96, 0.61, 0.8, 0.22, 1.17, 1.02, 0.5, 0.94], mean: 0.7884615384615384
name: 087/profile/01.jpg, resolution: 308x308, color: RGB, face detected: True, distances: [1.18, 1.91, 2.6, 1.95, 1.81, 2.18, 1.97, 2.1, 1.76, 2.62, 2.39, 1.95, 2.19], mean: 2.0469230769230773
name: 087/profile/02.jpg, resolution: 260x264, color: RGB, face detected: True, distances: [0.96, 1.29, 1.48, 0.37, 0.29, 0.75, 0.59, 0.77, 0.2, 1.29, 1.2, 0.84, 1.26], mean: 0.8684615384615384
name: 087/profile/03.jpg, resolution: 275x329, color: RGB, face detected: True, distances: [0.76, 1.38, 2.21, 1.62, 1.6, 1.79, 1.58, 1.74, 1.43, 2.2, 1.94, 1.51, 1.71], mean: 1.6515384615384616
name: 087/profile/04.jpg, resolution: 423x405, color: RGB, face detected: True, distances: [1.63, 2.33, 2.39, 1.62, 1.39, 1.74, 1.72, 1.77, 1.51, 2.31, 2.22, 1.88, 2.27], mean: 1.9061538461538459
name: 100/profile/01.jpg, resolution: 174x221, color: RGB, face detected: True, distances: [0.41, 0.7, 0.64, 0.62, 0.83, 0.43, 0.41, 0.3, 0.52, 0.22, 0.09, 0.1, 0.32], mean: 0.42999999999999994
name: 100/profile/02.jpg, resolution: 159x156, color: RGB, face detected: True, distances: [0.51, 0.32, 0.74, 0.58, 0.92, 0.62, 0.49, 0.55, 0.7, 0.81, 0.4, 0.43, 0.3], mean: 0.566923076923077
name: 100/profile/03.jpg, resolution: 175x188, color: RGB, face detected: True, distances: [0.42, 0.75, 1.06, 0.46, 0.54, 0.71, 0.48, 0.64, 0.41, 1.08, 0.96, 0.66, 0.89], mean: 0.696923076923077
name: 100/profile/04.jpg, resolution: 107x116, color: RGB, face detected: True, distances: [0.43, 0.4, 0.64, 0.69, 1.24, 0.55, 0.55, 0.51, 0.91, 0.56, 0.21, 0.41, 0.3], mean: 0.5692307692307692
name: 364/profile/01.jpg, resolution: 261x275, color: RGB, face detected: True, distances: [1.05, 1.57, 2.13, 1.51, 1.26, 1.61, 1.52, 1.61, 1.25, 2.08, 1.83, 1.42, 1.86], mean: 1.592307692307692
name: 364/profile/02.jpg, resolution: 363x451, color: RGB, face detected: True, distances: [0.72, 0.92, 0.82, 0.41, 0.43, 0.32, 0.21, 0.14, 0.17, 0.04, 0.32, 0.43, 0.47], mean: 0.4153846153846154
name: 364/profile/03.jpg, resolution: 287x316, color: RGB, face detected: True, distances: [0.56, 0.44, 0.98, 0.35, 0.78, 0.45, 0.3, 0.34, 0.63, 0.58, 0.19, 0.39, 0.26], mean: 0.4807692307692308
name: 364/profile/04.jpg, resolution: 182x204, color: RGB, face detected: True, distances: [0.45, 1.04, 1.65, 1.33, 1.33, 1.41, 1.3, 1.39, 1.23, 1.86, 1.48, 1.13, 1.36], mean: 1.3046153846153847
name: 480/profile/01.jpg, resolution: 288x263, color: RGB, face detected: True, distances: [0.5, 0.33, 0.52, 0.78, 1.09, 0.7, 0.62, 0.58, 0.82, 0.76, 0.33, 0.34, 0.28], mean: 0.5884615384615385
name: 480/profile/02.jpg, resolution: 280x285, color: RGB, face detected: True, distances: [0.48, 0.7, 1.15, 0.31, 0.43, 0.71, 0.38, 0.6, 0.24, 1.08, 0.89, 0.47, 0.82], mean: 0.6353846153846153
name: 480/profile/03.jpg, resolution: 270x275, color: RGB, face detected: True, distances: [0.46, 0.75, 1.31, 0.42, 0.43, 0.82, 0.47, 0.74, 0.29, 1.08, 0.9, 0.44, 0.83], mean: 0.6876923076923078
